"DATA","Temperatura massima (°C)","Temperatura media (°C)","Temperatura minima (°C)","Temperatura classe","Precipitazione (mm)","Precipitazione classe","Umidità massima (%)","Umidità media (%)","Umidità minima (%)","Umidità classe"
"2012-08-21","26.5","19.4","13.8","MZ00","0.0","MZ","83","60","32","AZ00"
"2012-08-22","25.2","18.4","13.2","MZ00","5.6","MZ","98","73","50","AZ**"
"2012-08-23","22.6","15.8","12.6","MZ00","5.8","MZ","99","81","50","AZ00"
"2012-08-24","20.7","16.0","11.7","MZ00","0.2","MY","100","89","65","AZ00"
"2012-08-25","20.9","15.1","9.3","MZ00","37.4","MY","100","92","65","AZ00"
"2012-08-26","19.1","13.0","6.6","MZ00","0.0","MZ","99","43","17","AZ00"
"2012-08-27","17.8","11.2","5.6","MZ00","0.0","MZ","97","67","37","AZ00"
"2012-08-28","16.8","11.6","8.1","MZ00","0.0","MZ","100","86","59","AZ00"
"2012-08-29","21.1","13.7","8.7","MZ00","3.0","MZ","99","75","43","AZ0*"
"2012-08-30","14.1","11.1","7.6","MZ00","13.8","MZ","100","94","81","AZ00"
"2012-08-31","14.1","9.6","6.5","MZ00","0.0","MZ","100","59","29","AZ00"
"2012-09-01","10.7","6.7","4.4","MZ00","17.6","MZ","99","81","56","AZ00"
"2012-09-02","13.4","9.1","5.1","MZ00","6.2","MZ","100","85","63","AZ00"
"2012-09-03","16.7","11.4","9.2","MZ00","20.2","MZ","100","79","47","AZ0*"
"2012-09-04","13.5","10.7","8.7","MZ00","2.0","MZ","100","92","74","AZ0*"
"2012-09-05","18.4","12.3","8.7","MZ00","8.8","MZ","100","86","54","AZ00"
"2012-09-06","20.1","13.0","8.5","MZ00","0.2","MY","98","77","44","AZ00"
"2012-09-07","19.4","13.2","8.6","MZ00","0.0","MZ","100","81","59","AZ*0"
"2012-09-08","19.7","13.2","8.0","MZ00","0.0","MZ","98","80","57","AZ00"
"2012-09-09","19.0","12.5","8.3","MZ00","0.0","MZ","97","76","49","AZ0*"
"2012-09-10","19.5","12.8","7.6","MZ00","0.0","MZ","88","59","30","AZ00"
"2012-09-11","18.7","13.1","8.8","MZ00","0.4","MY","98","71","40","AZ00"
"2012-09-12","16.6","11.2","4.8","MZ00","0.0","MZ","95","59","32","AZ00"
"2012-09-13","13.8","8.1","1.9","MZ00","0.0","MZ","76","42","22","AZ00"
"2012-09-14","17.1","8.7","1.7","MZ00","0.0","MZ","75","56","28","AZ0*"
"2012-09-15","17.7","10.4","6.2","MZ00","0.0","MZ","99","65","33","AZ00"
"2012-09-16","12.7","9.1","5.5","MZ00","0.0","MZ","100","88","65","AZ00"
"2012-09-17","17.6","10.2","5.5","MZ00","0.0","MZ","99","83","56","AZ00"
"2012-09-18","17.7","10.8","5.3","MZ00","0.0","MZ","98","81","51","AZ00"
"2012-09-19","16.5","10.2","3.3","MZ00","0.0","MZ","100","79","47","AZ00"
"2012-09-20","12.5","7.0","1.6","MZ00","0.0","MZ","91","67","44","AZ0*"
"2012-09-21","10.1","7.5","5.6","MZ00","0.0","MZ","95","82","58","AZ00"
"2012-09-22","15.2","8.6","5.6","MZ00","0.2","MY","100","89","62","AZ00"
"2012-09-23","13.7","9.3","5.0","MZ00","0.0","MZ","100","89","65","AZ00"
"2012-09-24","16.6","9.3","5.6","MZ00","8.2","MZ","100","86","41","AZ00"
"2012-09-25","12.3","8.0","4.2","MZ00","0.0","MZ","100","83","61","AZ00"
"2012-09-26","9.8","8.5","7.2","MZ00","35.6","MY","100","99","90","AZ00"
"2012-09-27","14.4","7.7","3.8","MZ00","0.0","MZ","100","87","56","AZ00"
"2012-09-28","13.0","7.9","3.1","MZ00","0.8","MZ","100","82","53","AZ00"
"2012-09-29","10.2","8.0","6.2","MZ00","21.4","MZ","100","100","94","AZ00"
"2012-09-30","13.5","9.2","5.8","MZ00","14.6","MZ","100","95","73","AZ00"
"2012-10-01","13.4","8.1","4.7","MZ00","0.4","MZ","100","92","60","AZ00"
"2012-10-02","15.3","8.5","3.7","MZ00","0.0","MZ","100","89","60","AZ00"
"2012-10-03","14.2","8.0","4.3","MZ00","0.0","MZ","100","89","59","AZ00"
"2012-10-04","14.1","8.1","4.3","MZ00","0.0","MZ","100","89","62","AZ00"
"2012-10-05","14.4","8.7","4.0","MZ00","0.0","MZ","100","87","62","AZ00"
"2012-10-06","15.1","9.0","4.4","MZ00","0.0","MZ","100","90","60","AZ00"
"2012-10-07","15.2","9.9","6.9","MZ00","0.0","MZ","99","83","54","AZ00"
"2012-10-08","13.8","9.3","6.1","MZ00","0.4","MY","100","82","59","AZ00"
"2012-10-09","15.0","10.1","7.1","MZ00","6.0","MZ","100","88","68","AZ00"
"2012-10-10","13.4","8.5","5.0","MZ00","0.2","MY","100","83","61","AZ00"
"2012-10-11","9.3","7.3","5.1","MZ00","0.4","MY","100","92","75","AZ00"
"2012-10-12","10.9","7.0","3.1","MZ00","0.0","MZ","100","92","73","AZ00"
"2012-10-13","9.9","5.9","2.6","MZ00","0.0","MZ","100","89","67","AZ00"
"2012-10-14","8.3","4.7","1.5","MZ00","2.2","MZ","100","88","63","AZ00"
"2012-10-15","7.5","3.2","-0.7","MZ00","7.4","MZ","100","78","45","AZ0*"
"2012-10-16","10.2","3.5","-0.8","MZ00","0.0","MZ","93","65","23","AZ00"
"2012-10-17","6.8","3.6","0.3","MZ00","0.0","MZ","100","90","65","AZ00"
"2012-10-18","9.5","6.0","3.8","MZ00","0.0","MZ","100","91","65","AZ0*"
"2012-10-19","11.1","6.4","2.4","MZ00","0.0","MZ","100","90","60","AZ00"
"2012-10-20","14.2","7.4","2.6","MZ00","0.0","MZ","100","78","43","AZ0*"
"2012-10-21","19.0","11.0","5.2","MZ00","0.0","MZ","87","69","37","AZ00"
"2012-10-22","18.7","12.1","7.0","MZ00","0.0","MZ","89","69","40","AZ00"
"2012-10-23","16.9","9.2","5.0","MZ00","0.0","MZ","91","76","45","AZ00"
"2012-10-24","14.6","7.3","4.4","MZ00","0.0","MZ","99","79","47","AZ00"
"2012-10-25","14.0","6.8","3.3","MZ00","0.0","MZ","100","82","44","AZ00"
"2012-10-26","7.3","5.7","3.9","MZ00","5.2","MZ","100","95","85","AZ00"
"2012-10-27","10.7","4.8","-2.2","MZ00","3.8","MZ","100","88","55","AY**"
"2012-10-28","0.6","-2.3","-4.8","MZ00","5.8","MZ","96","81","56","AY**"
"2012-10-29","5.0","-2.3","-6.3","MZ00","0.0","MZ","90","75","37","AZ00"
"2012-10-30","3.2","-1.9","-4.5","MZ00","0.0","MZ","100","80","49","AY**"
"2012-10-31","0.4","-0.7","-2.1","MZ00","14.6","MZ","100","92","80","AY**"
"2012-11-01","9.5","2.4","-0.9","MZ00","0.0","MZ","100","92","56","AY**"
"2012-11-02","9.1","3.1","0.1","MZ00","0.0","MZ","100","80","39","AZ00"
"2012-11-03","5.5","2.1","-1.2","MZ00","0.0","MZ","100","89","67","AY**"
"2012-11-04","6.9","3.5","1.9","MZ00","7.8","MZ","100","96","76","AZ00"
"2012-11-05","9.4","4.7","0.0","MZ00","0.0","MZ","100","48","22","AZ00"
"2012-11-06","7.9","1.9","-2.7","MZ00","0.0","MZ","61","44","20","AZ00"
"2012-11-07","8.0","1.3","-2.4","MZ00","0.0","MZ","72","50","20","AZ00"
"2012-11-08","6.9","2.3","-0.2","MZ00","0.0","MZ","81","67","40","AZ00"
"2012-11-09","9.7","3.8","0.1","MZ00","0.0","MZ","94","74","40","AZ00"
"2012-11-10","2.7","0.5","-0.2","MZ00","30.2","MZ","100","99","94","AY**"
"2012-11-11","7.6","1.6","-0.2","MZ00","5.8","MZ","100","98","74","AZ00"
"2012-11-12","9.4","2.6","-0.2","MZ00","0.0","MZ","100","81","48","AY**"
"2012-11-13","9.0","3.3","0.1","MZ00","0.0","MZ","87","75","40","AZ00"
"2012-11-14","8.2","2.1","-1.0","MZ00","0.0","MZ","100","81","51","AY**"
"2012-11-15","8.4","2.1","-1.3","MZ00","0.0","MZ","82","64","39","AZ00"
"2012-11-16","8.0","1.2","-2.1","MZ00","0.0","MZ","87","66","28","AZ00"
"2012-11-17","6.2","-0.1","-2.9","MZ00","0.0","MZ","86","70","42","AZ00"
"2012-11-18","4.0","-0.5","-2.6","MZ00","0.0","MZ","79","61","35","AZ00"
"2012-11-19","8.6","1.6","-2.7","MZ00","0.0","MZ","79","67","40","AZ*0"
"2012-11-20","10.1","3.1","0.3","MZ00","0.0","MZ","83","72","41","AZ00"
"2012-11-21","7.4","2.0","-2.2","MZ00","0.0","MZ","91","79","51","AZ00"
"2012-11-22","6.8","2.9","1.2","MZ00","0.0","MZ","98","86","63","AZ00"
"2012-11-23","7.0","2.2","-0.3","MZ00","0.0","MZ","97","82","53","AZ00"
"2012-11-24","5.1","1.7","-0.9","MZ00","0.0","MZ","93","85","68","AY**"
"2012-11-25","6.8","1.6","-1.3","MZ00","0.0","MZ","90","82","56","AZ00"
"2012-11-26","3.4","1.5","-0.1","MZ00","7.0","MZ","100","92","80","AZ00"
"2012-11-27","1.9","0.2","-0.2","MZ00","38.6","MZ","100","100","97","AY**"
"2012-11-28","2.3","0.3","-0.2","MZ00","80.4","MZ","100","99","90","AY**"
"2012-11-29","4.3","-0.1","-4.1","MZ00","2.4","MZ","100","82","42","AY**"
"2012-11-30","1.7","-2.6","-4.9","MZ00","0.0","MZ","98","77","57","AY**"
"2012-12-01","-0.2","-3.4","-6.6","MZ00","0.0","MZ","100","93","80","AY**"
"2012-12-02","0.8","-4.6","-8.4","MZ00","0.0","MZ","83","54","27","AZ00"
"2012-12-03","7.3","-2.1","-9.6","MZ*0","0.0","MZ","79","51","21","AZ00"
"2012-12-04","4.4","-1.3","-5.2","MY**","0.0","MZ","93","64","24","AY**"
"2012-12-05","0.8","-3.6","-7.0","MZ00","0.0","MZ","71","52","30","AZ00"
"2012-12-06","-0.5","-5.6","-8.7","MZ00","0.0","MZ","86","58","20","AZ00"
"2012-12-07","-4.7","-8.0","-9.6","MZ00","2.6","MZ","95","79","42","AY**"
"2012-12-08","-0.5","-4.2","-7.4","MZ00","0.0","MZ","84","41","20","AZ**"
"2012-12-09","1.5","-3.6","-8.1","MZ00","0.0","MZ","68","51","21","AZ**"
"2012-12-10","3.1","-1.6","-4.9","MZ00","0.0","MZ","66","41","27","AZ00"
"2012-12-11","-0.5","-6.5","-10.3","MZ00","0.0","MZ","62","43","22","AZ*0"
"2012-12-12","-2.3","-9.1","-11.4","MZ00","0.0","MZ","61","49","23","AZ00"
"2012-12-13","-3.0","-9.2","-11.9","MZ00","0.0","MZ","89","63","32","AZ00"
"2012-12-14","-2.8","-5.8","-8.4","MZ00","1.6","MZ","98","90","73","AY**"
"2012-12-15","4.7","-1.2","-4.9","MZ00","1.4","MZ","98","80","41","AY**"
"2012-12-16","8.1","0.5","-3.3","MZ00","0.0","MZ","76","60","32","AZ00"
"2012-12-17","5.2","0.4","-3.8","MZ00","0.0","MZ","88","55","28","AZ00"
"2012-12-18","3.9","-1.1","-4.3","MZ00","0.0","MZ","74","51","27","AZ00"
"2012-12-19","1.0","-4.0","-6.6","MZ00","0.0","MZ","67","53","33","AZ00"
"2012-12-20","1.7","-3.9","-6.0","MZ00","0.0","MZ","86","67","40","AZ00"
"2012-12-21","5.1","-1.9","-6.6","MZ00","0.0","MZ","86","61","26","AZ00"
"2012-12-22","3.0","-0.9","-4.2","MZ00","0.0","MZ","85","60","37","AZ0*"
"2012-12-23","8.3","3.6","-3.2","MZ00","0.0","MZ","76","60","46","AZ*0"
"2012-12-24","8.5","3.3","-0.5","MZ00","0.0","MZ","100","75","45","AY**"
"2012-12-25","5.1","1.1","-1.3","MZ00","0.0","MZ","98","88","62","AY**"
"2012-12-26","7.1","1.8","-2.1","MZ00","0.0","MZ","98","59","17","AY**"
"2012-12-27","5.5","0.5","-2.6","MZ00","4.4","MZ","100","69","35","AZ00"
"2012-12-28","8.7","1.2","-3.6","MZ00","0.0","MZ","81","57","23","AZ00"
"2012-12-29","3.4","-2.4","-4.7","MZ00","0.0","MZ","80","69","43","AZ00"
"2012-12-30","4.4","-1.9","-4.8","MZ00","0.0","MZ","75","56","36","AZ00"
"2012-12-31","3.8","-2.4","-4.3","MZ00","0.0","MZ","72","60","35","AZ00"
"2013-01-01","1.5","-3.2","-5.6","MZ00","0.0","MZ","93","69","42","AY**"
"2013-01-02","3.3","-3.7","-7.0","MZ00","0.0","MZ","94","67","38","AY**"
"2013-01-03","4.6","-0.2","-5.4","MZ00","0.0","MZ","66","54","32","AZ00"
"2013-01-04","7.8","3.6","1.1","MZ00","0.0","MZ","64","54","39","AZ00"
"2013-01-05","14.0","7.6","2.6","MZ00","0.0","MZ","56","33","10","AZ00"
"2013-01-06","12.4","7.4","3.8","MZ00","0.0","MZ","57","37","8","AZ00"
"2013-01-07","10.5","4.9","1.0","MZ00","0.0","MZ","51","40","16","AZ0*"
"2013-01-08","8.6","3.7","0.8","MZ00","0.0","MZ","55","44","27","AZ0*"
"2013-01-09","8.8","2.7","-3.5","MZ00","0.0","MZ","87","51","28","AZ00"
"2013-01-10","4.4","-0.4","-6.2","MZ00","0.0","MZ","98","70","43","AY**"
"2013-01-11","5.8","1.2","-4.5","MZ00","0.0","MZ","63","44","28","AZ00"
"2013-01-12","2.1","-4.4","-6.9","MZ00","0.0","MZ","80","61","31","AZ00"
"2013-01-13","1.2","-5.1","-7.4","MZ00","0.0","MZ","92","76","43","AZ0*"
"2013-01-14","1.0","-4.4","-7.7","MZ00","0.0","MZ","75","63","36","AZ00"
"2013-01-15","-2.9","-6.4","-9.7","MZ00","0.2","MY","95","66","27","AY**"
"2013-01-16","-2.0","-6.5","-10.3","MZ00","0.0","MZ","53","27","11","AZ00"
"2013-01-17","-0.4","-7.0","-12.2","MZ00","0.0","MZ","56","40","19","AZ00"
"2013-01-18","1.5","-5.8","-9.8","MZ00","0.0","MZ","63","47","21","AZ00"
"2013-01-19","-3.0","-5.6","-8.1","MZ00","1.4","MZ","97","72","42","AY**"
"2013-01-20","-0.9","-3.6","-5.6","MZ00","2.4","MZ","98","91","73","AY**"
"2013-01-21","6.2","-1.9","-6.7","MZ00","0.0","MZ","96","72","27","AY**"
"2013-01-22","3.8","-2.4","-7.3","MZ00","0.0","MZ","64","39","20","AZ00"
"2013-01-23","-0.5","-4.9","-8.7","MZ00","0.0","MZ","97","74","46","AY**"
"2013-01-24","2.3","-4.5","-8.8","MZ00","0.0","MZ","96","65","39","AY**"
"2013-01-25","4.0","-4.6","-11.0","MZ00","0.0","MZ","61","45","17","AZ00"
"2013-01-26","1.2","-6.9","-12.6","MZ00","0.0","MZ","90","61","35","AZ*0"
"2013-01-27","6.0","-2.4","-5.9","MZ00","0.0","MZ","73","48","13","AZ00"
"2013-01-28","3.7","-1.9","-5.3","MZ00","0.0","MY","74","50","17","AZ00"
"2013-01-29","6.9","-0.4","-5.5","MZ00","0.0","MY","73","54","28","AZ00"
"2013-01-30","12.3","7.3","2.6","MZ00","0.2","MZ","81","45","22","AZ00"
"2013-01-31","10.8","5.7","0.2","MZ00","0.4","MZ","82","29","4","AY**"
"2013-02-01","9.3","4.7","-0.4","MZ00","0.4","MY","96","61","32","AY**"
"2013-02-02","2.3","-0.6","-2.7","MZ00","0.4","MY","100","56","23","AY**"
"2013-02-03","1.1","-3.2","-6.0","MZ00","0.0","MY","50","28","9","AZ00"
"2013-02-04","8.9","1.1","-5.0","MZ00","0.0","MY","61","47","22","AZ00"
"2013-02-05","5.9","1.0","-3.5","MZ00","0.0","MZ","94","44","14","AZ*0"
"2013-02-06","0.8","-3.3","-6.6","MZ00","0.0","MY","56","35","20","AZ*0"
"2013-02-07","-2.1","-4.7","-6.3","MZ00","0.0","MY","36","26","20","AZ00"
"2013-02-08","-3.4","-7.6","-11.2","MZ00","0.0","MY","48","32","17","AZ00"
"2013-02-09","-4.1","-8.9","-12.2","MZ00","0.0","MY","49","35","20","AZ00"
"2013-02-10","-3.9","-9.8","-13.6","MZ00","0.0","MY","69","47","24","AZ00"
"2013-02-11","-6.3","-9.4","-11.2","MZ00","0.0","MY","93","84","65","AY**"
"2013-02-12","","","-8.6","M00Y","","M0","86","72","38","AYYY"
"2013-02-13","5.1","-4.8","-8.9","MZ00","0.0","MY","64","33","7","AZ00"
"2013-02-14","7.1","-3.2","-8.7","MZ00","0.0","MY","49","33","6","AZ00"
"2013-02-15","6.5","-2.7","-7.1","MZ00","0.0","MY","59","42","21","AZ00"
"2013-02-16","5.8","-3.1","-7.4","MZ00","0.0","MY","63","47","25","AZ00"
"2013-02-17","0.3","-4.5","-7.4","MZ00","0.0","MY","89","71","49","AZ00"
"2013-02-18","4.3","-5.6","-10.4","MZ00","0.0","MY","89","66","32","AZ00"
"2013-02-19","7.7","-3.4","-9.5","MZ00","0.0","MZ","69","48","14","AZ00"
"2013-02-20","4.4","-2.0","-5.3","MZ00","0.0","MZ","92","70","37","AZ00"
"2013-02-21","-2.9","-5.6","-8.0","MZ00","0.6","MZ","94","87","69","AY**"
"2013-02-22","-3.3","-8.7","-13.8","MZ00","0.2","MY","89","77","57","AZ00"
"2013-02-23","-1.5","-8.3","-13.9","MZ00","0.0","MZ","84","64","31","AZ00"
"2013-02-24","0.1","-5.2","-7.7","MZ00","1.4","MZ","89","78","56","AZ*0"
"2013-02-25","-1.0","-5.6","-8.7","MZ00","1.4","MZ","88","78","57","AZ**"
"2013-02-26","6.3","-4.5","-10.6","MZ00","2.8","MZ","87","55","17","AZ*0"
"2013-02-27","8.6","-0.9","-6.4","MZ00","0.4","MZ","91","49","21","AZ00"
"2013-02-28","3.5","-0.9","-4.8","MZ00","6.2","MZ","94","82","62","AY**"
"2013-03-01","9.7","0.7","-5.7","MZ00","0.0","MZ","81","61","25","AZ00"
"2013-03-02","9.5","0.3","-4.1","MZ00","0.0","MZ","74","49","17","AZ*0"
"2013-03-03","13.5","2.1","-3.8","MZ00","0.0","MZ","66","48","16","AZ*0"
"2013-03-04","9.5","1.5","-3.6","MZ00","0.0","MZ","87","53","20","AZ00"
"2013-03-05","4.8","-1.3","-4.9","MZ00","0.0","MZ","93","59","26","AY**"
"2013-03-06","2.9","-0.5","-3.1","MZ00","3.6","MZ","94","86","68","AY**"
"2013-03-07","7.8","1.6","-0.4","MZ00","0.8","MZ","95","88","59","AY**"
"2013-03-08","5.7","1.6","-0.6","MZ00","4.0","MZ","95","86","69","AY**"
"2013-03-09","9.2","2.2","-1.8","MZ00","0.0","MZ","88","69","42","AZ00"
"2013-03-10","10.9","2.2","-2.7","MZ00","0.0","MZ","78","53","25","AZ00"
"2013-03-11","9.7","1.6","-1.7","MZ00","0.0","MZ","86","65","32","AZ00"
"2013-03-12","7.4","1.0","-2.7","MZ00","0.0","MZ","92","70","39","AZ00"
"2013-03-13","8.3","0.1","-3.9","MZ00","0.0","MZ","89","64","30","AZ00"
"2013-03-14","1.3","-3.6","-8.4","MZ00","0.0","MZ","66","30","18","AZ00"
"2013-03-15","0.4","-6.1","-11.2","MZ00","0.0","MZ","44","24","9","AZ00"
"2013-03-16","2.3","-5.0","-9.7","MZ00","0.2","MY","86","48","20","AZ00"
"2013-03-17","-1.3","-5.4","-6.8","MZ00","11.4","MY","87","81","62","AZ*0"
"2013-03-18","6.8","-1.2","-6.6","MZ00","1.4","MZ","89","59","27","AZ*0"
"2013-03-19","8.5","-0.2","-5.6","MZ00","0.0","MZ","64","40","16","AZ00"
"2013-03-20","6.0","-1.0","-4.3","MZ00","0.0","MZ","84","58","37","AZ*0"
"2013-03-21","9.9","1.3","-5.6","MZ00","0.0","MZ","63","38","7","AZ00"
"2013-03-22","11.1","1.9","-3.2","MZ00","0.0","MZ","79","55","25","AZ00"
"2013-03-23","3.8","0.3","-2.9","MZ00","1.0","MY","95","81","63","AY**"
"2013-03-24","4.1","-0.3","-2.3","MZ00","12.6","MZ","95","88","69","AY**"
"2013-03-25","12.4","2.0","-3.2","MY**","0.0","MZ","94","76","39","AY**"
"2013-03-26","5.0","-1.7","-5.9","MZ00","0.0","MZ","95","85","55","AY**"
"2013-03-27","4.3","-3.3","-8.2","MZ00","0.0","MZ","94","82","49","AY**"
"2013-03-28","1.5","-3.2","-6.2","MZ00","1.6","MZ","91","77","57","AY**"
"2013-03-29","9.3","0.0","-6.8","MZ00","0.0","MZ","95","79","39","AY**"
"2013-03-30","7.3","0.9","-3.7","MZ00","4.8","MZ","92","76","32","AZ*0"
"2013-03-31","7.8","1.6","-3.9","MZ00","0.0","MZ","68","44","17","AZ00"
"2013-04-01","3.3","-2.0","-6.3","MZ00","0.0","MZ","93","70","40","AY**"
"2013-04-02","9.1","1.2","-4.1","MZ00","0.0","MZ","92","67","32","AY**"
"2013-04-03","10.3","2.1","-3.1","MZ00","0.0","MZ","89","68","39","AZ00"
"2013-04-04","3.9","0.6","-1.4","MZ00","12.6","MZ","94","87","74","AY**"
"2013-04-05","8.4","2.2","-1.6","MZ00","0.0","MZ","94","78","52","AY**"
"2013-04-06","9.3","2.5","-2.2","MZ00","0.0","MZ","93","73","42","AZ00"
"2013-04-07","9.6","2.6","-0.5","MZ00","2.8","MZ","94","79","44","AZ*0"
"2013-04-08","2.3","-0.7","-4.9","MZ00","5.8","MZ","95","86","70","AY**"
"2013-04-09","6.9","-1.1","-6.9","MZ00","0.4","MZ","90","76","42","AZ00"
"2013-04-10","11.9","3.6","-3.2","MZ00","0.0","MZ","88","60","23","AZ00"
"2013-04-11","8.0","2.8","1.0","MZ00","4.0","MY","95","85","63","AZ*0"
"2013-04-12","13.1","5.3","0.1","MZ00","1.0","MZ","96","59","25","AZ00"
"2013-04-13","13.2","5.5","-0.2","MZ00","0.0","MZ","69","47","15","AZ00"
"2013-04-14","14.6","7.0","2.1","MZ00","0.0","MZ","82","60","33","AZ00"
"2013-04-15","16.8","8.8","3.7","MZ00","0.0","MZ","79","65","40","AZ00"
"2013-04-16","14.6","8.3","4.4","MZ00","0.0","MZ","84","72","51","AZ00"
"2013-04-17","17.4","9.6","3.5","MZ00","0.0","MZ","85","67","43","AZ*0"
"2013-04-18","18.8","10.6","5.5","MZ00","0.0","MZ","81","64","41","AZ00"
"2013-04-19","11.3","7.7","2.5","MZ00","26.6","MZ","92","77","54","AZ*0"
"2013-04-20","5.1","1.6","-0.1","MZ00","87.6","MZ","95","89","74","AY**"
"2013-04-21","8.9","3.4","0.1","MZ00","9.8","MZ","96","85","61","AZ*0"
"2013-04-22","13.8","4.8","1.0","MZ00","0.0","MZ","95","80","44","AZ00"
"2013-04-23","13.1","5.6","0.4","MZ00","0.0","MZ","93","75","39","AZ00"
"2013-04-24","13.6","6.8","2.1","MZ00","0.0","MZ","92","72","39","AZ00"
"2013-04-25","16.8","9.2","2.9","MZ00","0.0","MZ","80","58","23","AZ00"
"2013-04-26","8.6","6.5","4.0","MZ00","21.6","MZ","95","88","74","AZ*0"
"2013-04-27","6.6","4.4","1.7","MZ00","40.6","MZ","96","92","87","AZ*0"
"2013-04-28","8.2","4.3","2.1","MZ00","35.6","MZ","95","89","77","AZ*0"
"2013-04-29","9.9","5.9","3.8","MZ00","19.4","MZ","95","90","74","AZ*0"
"2013-04-30","8.3","6.7","5.7","MZ00","37.6","MZ","96","92","86","AZ*0"
"2013-05-01","12.4","7.4","4.1","MZ00","25.2","MZ","95","86","63","AZ*0"
"2013-05-02","15.8","8.5","4.0","MZ00","1.8","MZ","92","72","47","AZ*0"
"2013-05-03","11.4","7.3","3.3","MZ00","16.8","MY","90","77","60","AZ*0"
"2013-05-04","13.3","8.0","3.3","MZ00","0.0","MZ","85","68","44","AZ*0"
"2013-05-05","13.0","7.4","4.7","MZ00","12.8","MZ","94","73","41","AZ*0"
"2013-05-06","12.6","7.5","4.2","MZ00","3.0","MZ","94","82","53","AZ*0"
"2013-05-07","15.0","8.4","4.0","MZ00","0.2","MY","87","67","39","AZ00"
"2013-05-08","15.9","9.4","3.4","MZ00","0.0","MZ","83","64","37","AZ00"
"2013-05-09","13.5","9.9","7.6","MZ00","20.4","MZ","96","78","57","AZ*0"
"2013-05-10","14.2","8.6","4.5","MZ00","5.2","MZ","95","86","63","AZ**"
"2013-05-11","14.5","8.2","2.9","MZ00","0.0","MZ","87","58","27","AZ00"
"2013-05-12","12.1","6.7","1.4","MZ00","0.0","MZ","69","41","19","AZ00"
"2013-05-13","14.6","7.5","0.4","MZ00","0.0","MZ","78","50","27","AZ00"
"2013-05-14","13.7","7.8","3.1","MZ00","11.0","MZ","92","73","49","AZ*0"
"2013-05-15","5.1","2.3","0.3","MZ00","54.0","MZ","96","92","86","AZ*0"
"2013-05-16","8.5","4.4","0.5","MZ00","56.4","MZ","97","90","73","AZ*0"
"2013-05-17","8.7","3.3","0.4","MZ00","66.0","MZ","95","92","63","AZ*0"
"2013-05-18","5.2","1.7","0.2","MZ00","48.6","MZ","96","90","62","AZ*0"
"2013-05-19","11.1","4.3","0.4","MZ00","23.2","MZ","96","80","39","AZ**"
"2013-05-20","9.8","4.5","-1.0","MZ00","0.0","MZ","90","72","41","AZ0*"
"2013-05-21","8.6","4.7","1.6","MZ00","2.4","MZ","91","81","62","AZ*0"
"2013-05-22","13.8","6.8","1.5","MZ00","0.0","MZ","88","66","39","AZ00"
"2013-05-23","12.7","6.8","1.5","MZ00","0.0","MZ","74","41","19","AZ00"
"2013-05-24","6.6","3.5","1.3","MZ00","0.0","MZ","57","34","21","AZ00"
"2013-05-25","7.4","3.3","-0.8","MZ00","0.0","MZ","84","48","28","AZ0*"
"2013-05-26","9.9","4.9","-0.3","MZ00","0.0","MZ","65","39","23","AZ00"
"2013-05-27","14.0","7.5","1.3","MZ00","0.8","MZ","93","60","28","AZ00"
"2013-05-28","8.5","4.5","0.2","MZ00","35.4","MZ","95","87","71","AZ*0"
"2013-05-29","9.2","3.9","0.3","MZ00","3.4","MZ","95","76","30","AZ*0"
"2013-05-30","10.1","4.7","-0.6","MZ00","0.0","MZ","93","51","25","AZ00"
"2013-05-31","13.9","7.7","0.6","MZ00","0.0","MZ","69","46","29","AZ00"
"2013-06-01","17.3","12.9","7.6","MZ00","0.0","MZ","60","38","28","AZ*0"
"2013-06-02","18.2","11.5","5.2","MZ00","0.0","MZ","68","47","25","AZ00"
"2013-06-03","13.3","8.7","4.2","MZ00","0.0","MZ","81","69","51","AZ00"
"2013-06-04","14.6","9.2","4.5","MZ00","0.0","MZ","82","66","39","AZ00"
"2013-06-05","16.3","9.8","5.7","MZ00","8.2","MY","92","72","49","AZ*0"
"2013-06-06","17.3","10.6","5.1","MZ00","0.0","MZ","92","76","51","AZ00"
"2013-06-07","18.6","11.8","6.3","MZ00","0.0","MZ","88","69","45","AZ00"
"2013-06-08","17.2","11.0","6.4","MZ00","2.6","MZ","89","72","47","AZ*0"
"2013-06-09","10.4","6.6","3.9","MZ00","38.2","MZ","96","88","64","AZ*0"
"2013-06-10","15.3","9.4","4.1","MZ00","0.0","MZ","96","79","56","AZ00"
"2013-06-11","18.7","11.6","5.4","MZ00","0.0","MZ","78","59","29","AZ0*"
"2013-06-12","18.5","12.4","6.6","MZ00","0.0","MZ","85","64","44","AZ00"
"2013-06-13","20.2","14.3","9.0","MZ00","0.0","MZ","89","72","46","AZ00"
"2013-06-14","19.8","14.1","10.0","MZ00","0.2","MY","91","77","53","AZ00"
"2013-06-15","20.3","14.3","9.6","MZ00","0.0","MZ","85","72","47","AZ0*"
"2013-06-16","22.0","15.1","9.0","MZ00","0.0","MZ","88","72","49","AZ00"
"2013-06-17","21.8","15.7","11.5","MZ00","0.0","MZ","89","79","60","AZ00"
"2013-06-18","23.7","17.2","12.0","MZ00","0.0","MZ","86","68","41","AZ*0"
"2013-06-19","23.0","14.4","9.9","MZ00","44.2","MY","97","83","50","AZ**"
